Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,gsis_id,position.x,depth_chart_position.x,status,headshot_url,headshot_url2,team_logo_wikipedia,logo_def,wiki_logo_def,receiver_player_name,nopass,noplays,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa_receiver,position.y,depth_chart_position.y,n,rusher_player_name,noruns,touchdown_rush,yards_rushing,epa_rusher
"Agholor, Nelson",Ne.Agholor,LVR,NOR,2,2.4,4900,2.9,4000,2.4,13,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0031549,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,N.Agholor,1,1,19,19,0,0,0,0,1,19,0,17,2,2,1.88020387350116,WR,RWR,1,,,,,
"Agholor, Nelson",Ne.Agholor,LVR,TAM,7,19.2,4900,24.7,3900,19.2,12,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0031549,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,N.Agholor,9,9,107,107,1,0,1,3,5,107,1,14,141,93,-0.487503331794869,WR,RWR,1,,,,,
"Agholor, Nelson",Ne.Agholor,LVR,ATL,12,7.9,5200,10.4,4900,7.9,17,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0031549,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,N.Agholor,6,6,54,54,0,0,0,1,5,54,0,12,54,42,2.4368705037632,WR,RWR,1,,,,,
"Agholor, Nelson",Ne.Agholor,LVR,CAR,1,8.8,4900,9.3,3800,8.8,11,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0031549,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,N.Agholor,1,1,23,23,0,0,0,0,1,23,1,0,23,23,3.48417592199985,WR,RWR,1,,,,,
"Agholor, Nelson",Ne.Agholor,LVR,CLE,8,0,5000,0,4700,0,17,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0031549,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,N.Agholor,2,2,0,0,0,0,0,2,0,0,0,0,11,0,-2.19359224820952,WR,RWR,1,,,,,
"Agholor, Nelson",Ne.Agholor,LVR,DEN,17,6.2,5800,6.7,5400,6.2,19,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0031549,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,N.Agholor,4,4,57,57,1,0,0,2,1,57,0,8,111,49,-4.13030120363692,WR,RWR,1,,,,,
"Agholor, Nelson",Ne.Agholor,LVR,KAN,5,13.7,4900,14.7,3600,13.7,11,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0031549,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,N.Agholor,2,2,67,67,0,0,0,0,2,67,1,28,39,39,5.05724796641152,WR,RWR,1,,,,,
"Agholor, Nelson",Ne.Agholor,LVR,LAC,9,12.5,5000,13.5,4700,12.5,16,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0031549,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,N.Agholor,3,3,55,55,0,0,0,1,2,55,1,1,71,54,5.58747415972175,WR,RWR,1,,,,,
"Agholor, Nelson",Ne.Agholor,LVR,NWE,3,4.2,4800,5.2,3800,4.2,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0031549,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,N.Agholor,3,3,32,32,0,0,1,1,2,32,0,6,33,26,0.539319618139416,WR,RWR,1,,,,,
"Agholor, Nelson",Ne.Agholor,LVR,NYJ,13,5.8,5400,7.8,5200,5.8,20,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,00-0031549,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,N.Agholor,11,11,38,38,0,0,1,7,4,38,0,13,215,25,-3.692523465259,WR,RWR,1,,,,,
"Agnew, Jamal",Ja.Agnew,DET,GNB,14,2,4800,2.5,3000,2,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' width='50'/>,00-0033572,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,J.Agnew,1,1,4,4,0,0,0,0,1,4,0,0,4,4,-0.17762566433521,WR,SWR,1,J.Agnew,1,0,11,0.951979456702247
"Agnew, Jamal",Ja.Agnew,DET,HOU,12,0,4800,0,3000,0,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' width='50'/>,00-0033572,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,J.Agnew,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-1.65497171343304,WR,SWR,1,,,,,
"Agnew, Jamal",Ja.Agnew,DET,CHI,13,3.4,4600,4.4,3000,3.4,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' width='50'/>,00-0033572,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,J.Agnew,2,2,24,24,0,0,0,0,2,24,0,24,0,0,1.93578039517161,WR,SWR,1,J.Agnew,1,0,0,-4.0019926376408
"Agnew, Jamal",Ja.Agnew,DET,TEN,15,2.5,4700,3,3000,2.5,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' width='50'/>,00-0033572,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src='https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' width='50'/>,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,J.Agnew,1,1,13,13,0,0,1,0,1,13,0,13,0,0,1.00849524140358,WR,SWR,1,J.Agnew,1,0,7,0.468683208688162
"Aiyuk, Brandon",Br.Aiyuk,SFO,LAR,6,8.2,5500,9.2,4300,8.2,16,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,B.Aiyuk,3,3,12,12,0,0,0,1,2,12,1,14,42,-2,3.23401157793705,WR,LWR,1,,,,,
"Aiyuk, Brandon",Br.Aiyuk,SFO,MIA,5,5.9,5600,7.4,5200,5.9,17,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,B.Aiyuk,6,6,44,44,0,0,1,3,3,44,0,11,113,33,-0.995003232499585,WR,LWR,1,,,,,
"Aiyuk, Brandon",Br.Aiyuk,SFO,PHI,4,12.6,5100,13.6,5000,12.6,13,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,B.Aiyuk,5,5,18,18,0,0,1,3,2,18,0,1,25,17,1.48518507700646,WR,LWR,1,B.Aiyuk,1,1,38,4.75777598726563
"Aiyuk, Brandon",Br.Aiyuk,SFO,WAS,14,16.9,6700,24.9,5400,16.9,14,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,B.Aiyuk,16,16,122,122,0,0,0,6,10,119,0,67,105,52,1.12691311183153,WR,LWR,1,,,,,
"Aiyuk, Brandon",Br.Aiyuk,SFO,ARI,16,3.6,7800,4.1,6700,3.6,26,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,B.Aiyuk,2,2,15,15,0,0,0,1,1,15,0,0,26,15,0.34038095548749,WR,LWR,1,B.Aiyuk,1,0,16,1.0040152980946
"Aiyuk, Brandon",Br.Aiyuk,SFO,DAL,15,17.8,6900,22.3,6300,17.8,24,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,B.Aiyuk,13,13,73,73,1,0,2,3,9,73,1,25,123,48,-1.7618066672585,WR,LWR,1,,,,,
"Aiyuk, Brandon",Br.Aiyuk,SFO,NOR,10,16.2,6500,19.7,5700,16.2,21,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,B.Aiyuk,14,14,75,75,1,0,3,6,7,75,1,33,85,42,-2.02150309295939,WR,LWR,1,B.Aiyuk,1,0,-8,-1.64801816036925
"Aiyuk, Brandon",Br.Aiyuk,SFO,NWE,7,14.5,5500,20.5,4100,14.5,17,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,B.Aiyuk,7,7,115,115,1,0,0,0,6,115,0,53,105,62,8.20601812214591,WR,LWR,1,,,,,
"Aiyuk, Brandon",Br.Aiyuk,SFO,NYG,3,18.6,4800,21.1,4100,18.6,15,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,B.Aiyuk,8,8,70,70,0,0,1,3,5,70,0,15,82,55,4.28972933341307,WR,LWR,1,B.Aiyuk,3,1,31,3.25751351052895
"Aiyuk, Brandon",Br.Aiyuk,SFO,NYJ,2,3.1,4900,4.1,4300,3.1,14,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,B.Aiyuk,3,3,21,21,0,0,1,1,2,21,0,22,-6,-1,1.40057399915531,WR,LWR,1,,,,,
"Aiyuk, Brandon",Br.Aiyuk,SFO,SEA,8,19.1,5900,23.1,5800,19.1,22,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,00-0036261,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,B.Aiyuk,10,10,91,91,0,0,0,2,8,91,1,24,93,67,8.55649763494148,WR,LWR,1,,,,,
"Allen, Keenan",Ke.Allen,LAC,ATL,14,15.7,8500,20.2,7700,15.7,30,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' width='50'/>,00-0030279,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15818.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15818.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,K.Allen,11,11,52,52,1,0,1,1,9,52,1,2,65,50,2.290311321849,WR,LWR,1,,,,,
