Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,gsis_id,status,game_id,posteam,defteam,passer_player_name,posteam_color,posteam_logo,defteam_color,defteam_logo,npass,pass_complete,pass_epa,pass_success,passing_yards,passing_touchdown,passing_fumble,passing_fumble_lost,air_yards_comp,yards_after_catch,qb_hit,qb_sack,qb_sack_yards,interception,air_yards_comp_20p,air_yards_20p,check1,pass_rtg,position,depth_chart_position,team,jersey_number,headshot_url,npass_a.<0,npass_b.=0,npass_c.0-5,npass_d.5-10,npass_e.10-20,npass_f.20+,pass_complete_a.<0,pass_complete_b.=0,pass_complete_c.0-5,pass_complete_d.5-10,pass_complete_e.10-20,pass_complete_f.20+,pass_complete_g.sacked,pass_complete_h.qb_spike,pass_complete_j.other,rusher_player_name,nrush,nrush_neg,rushing_yards_neg,rush_epa,rush_success,rushing_yards,rushing_touchdown,rushing_fumble,rushing_fumble_lost,left-end,left-tackle,left-guard,middle,right-guard,right-tackle,right-end,rushing_yards_le,rushing_yards_lt,rushing_yards_lg,rushing_yards_mid,rushing_yards_rg,rushing_yards_rt,rushing_yards_re,intangibles1
"Tannehill, Ryan",Ry.Tannehill,TEN,IND,10,10.78,7500,10.78,6300,10.78,30,00-0029701,Active,2020_10_IND_TEN,TEN,IND,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,27,15,-4.44284485365089,14,147,1,0,0,71,76,5,1,-10,0,0,2,0,83.4104938271605,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,3,1,10,5,7,1,2,1,8,1,3,0,0,0,0,R.Tannehill,2,0,0,1.37738139706198,2,9,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,5,2.5
"Tannehill, Ryan",Ry.Tannehill,TEN,JAC,2,26.76,7000,26.76,5900,26.76,27,00-0029701,Active,2020_02_JAX_TEN,TEN,JAC,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,24,18,18.0335431041051,17,239,4,0,0,150,89,4,1,-8,0,0,0,0,161.631944444444,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,3,0,7,6,8,0,2,0,5,5,6,0,0,0,0,R.Tannehill,4,2,-2,-0.417954684060533,2,12,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,6,2.4
"Tannehill, Ryan",Ry.Tannehill,TEN,PIT,7,17.3,7300,17.3,6200,17.3,33,00-0029701,Active,2020_07_PIT_TEN,TEN,PIT,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,30,18,6.78903731637269,13,220,2,0,0,112,108,7,2,-10,0,0,2,0,104.861111111111,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,2,0,10,12,4,2,2,0,8,6,2,0,0,0,0,R.Tannehill,2,0,0,0.17233483894961,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,4.5
"Tannehill, Ryan",Ry.Tannehill,TEN,BAL,11,22.86,7300,22.86,6100,22.86,28,00-0029701,Active,2020_11_TEN_BAL,TEN,BAL,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,31,22,8.4648196705364,19,259,2,2,0,120,139,7,2,-16,1,1,2,0,104.099462365591,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,6,2,9,5,7,2,4,2,8,3,4,1,0,0,0,R.Tannehill,4,1,-1,1.0847944181296,2,35,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,33,6
"Tannehill, Ryan",Ry.Tannehill,TEN,CIN,8,18.32,7500,18.32,6800,18.32,33,00-0029701,Active,2020_08_TEN_CIN,TEN,CIN,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,30,18,0.213672639624555,14,233,2,0,0,159,74,5,1,-10,1,1,3,0,92.7777777777778,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,2,3,4,10,8,3,1,1,2,8,5,1,0,0,0,R.Tannehill,2,0,0,2.69429888855666,2,20,0,0,0,1,0,0,1,0,0,0,5,0,0,15,0,0,0,4.5
"Tannehill, Ryan",Ry.Tannehill,TEN,DEN,1,19.36,7000,19.36,5900,19.36,25,00-0029701,Active,2020_01_TEN_DEN,TEN,DEN,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,43,29,9.90078119014102,26,249,2,0,0,153,96,7,1,-2,0,0,0,0,97.9166666666667,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,4,3,14,10,12,0,4,1,12,6,6,0,0,0,0,R.Tannehill,3,1,0,-0.206685463897884,2,14,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,11,4.4
"Tannehill, Ryan",Ry.Tannehill,TEN,GNB,16,18.34,7900,18.34,6900,18.34,31,00-0029701,Active,2020_16_TEN_GB,TEN,GNB,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,24,11,-8.30037394416286,10,121,1,1,0,83,38,5,2,-17,2,0,0,0,40.4513888888889,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,1,0,9,4,10,0,0,0,6,2,3,0,0,0,0,R.Tannehill,3,0,0,4.72752475633752,2,55,1,0,0,1,0,0,1,0,1,0,9,0,0,1,0,45,0,6.8
"Tannehill, Ryan",Ry.Tannehill,TEN,HOU,17,28.44,8200,28.44,7000,28.44,37,00-0029701,Active,2020_17_TEN_HOU,TEN,HOU,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,27,18,8.89034521751006,14,216,1,0,0,154,62,8,2,-12,0,1,4,0,103.317901234568,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,2,0,8,6,7,4,2,0,7,5,3,1,0,0,0,R.Tannehill,7,1,-1,7.37430049208342,6,38,2,0,0,4,0,0,0,0,0,2,29,0,0,0,0,0,10,4.9
"Tannehill, Ryan",Ry.Tannehill,TEN,IND,12,19.14,7500,19.14,5800,19.14,27,00-0029701,Active,2020_12_TEN_IND,TEN,IND,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,22,13,10.5591706815758,11,221,1,0,0,103,118,2,1,-1,0,1,2,0,108.333333333333,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,5,0,6,5,4,2,2,0,4,3,3,1,0,0,0,R.Tannehill,2,0,0,1.77253184950678,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1.9
"Tannehill, Ryan",Ry.Tannehill,TEN,JAC,14,16.48,7900,16.48,6700,16.48,32,00-0029701,Active,2020_14_TEN_JAX,TEN,JAC,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,24,19,9.56726564049429,13,212,2,0,0,139,73,7,1,-7,0,1,2,0,132.638888888889,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,4,0,7,5,6,2,4,0,5,4,5,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
"Tannehill, Ryan",Ry.Tannehill,TEN,MIN,3,13.24,7400,16.74,5900,13.24,31,00-0029701,Active,2020_03_TEN_MIN,TEN,MIN,R.Tannehill,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,37,23,-0.591196568342273,18,321,0,1,0,233,88,6,1,-11,1,3,5,0,78.7725225225225,QB,QB,TEN,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14876.png,4,2,7,9,11,4,2,1,6,6,6,2,0,0,0,R.Tannehill,4,3,-1,-1.66506821522489,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,5.2
"Taylor, Tyrod",Ty.Taylor,LAC,CIN,1,9.02,7000,9.02,5600,9.02,25,00-0028118,Active,2020_01_LAC_CIN,LAC,CIN,T.Taylor,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,30,16,-0.191233059728975,13,208,0,0,0,128,80,4,2,-1,0,2,6,0,75.4166666666667,QB,QB,LAC,5,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14163.png,2,0,8,8,7,5,2,0,5,4,4,1,0,0,0,T.Taylor,6,3,-2,-5.52457466511987,1,7,0,0,0,0,2,0,2,0,1,0,0,1,0,4,0,3,0,4.2
"Trubisky, Mitchell",Mi.Trubisky,CHI,DET,13,13.28,6900,14.28,5400,13.28,22,00-0033869,Active,2020_13_DET_CHI,CHI,DET,M.Trubisky,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,34,26,6.48357301173382,19,267,1,1,1,117,150,2,2,-18,0,0,2,0,108.333333333333,QB,QB,CHI,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3039707.png,7,2,12,5,6,2,6,1,11,3,5,0,0,0,0,M.Trubisky,3,0,0,-0.443612729199231,1,6,0,0,0,2,0,0,0,1,0,0,3,0,0,0,3,0,0,1.2
"Trubisky, Mitchell",Mi.Trubisky,CHI,GNB,17,11.28,7300,11.28,5600,11.28,23,00-0033869,Active,2020_17_GB_CHI,CHI,GNB,M.Trubisky,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,42,33,-3.47584583294555,20,252,0,0,0,129,123,3,1,-4,1,2,4,0,82.6388888888889,QB,QB,CHI,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3039707.png,6,4,20,6,2,4,6,4,17,4,0,2,0,0,0,M.Trubisky,4,0,0,4.18153480294859,4,22,0,0,0,0,0,1,1,1,0,1,0,0,2,1,6,0,13,4.1
"Trubisky, Mitchell",Mi.Trubisky,CHI,HOU,14,24.98,6800,24.98,5600,24.98,22,00-0033869,Active,2020_14_HOU_CHI,CHI,HOU,M.Trubisky,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,33,24,9.86100158167579,22,267,3,0,0,77,190,5,3,-26,0,1,2,0,126.704545454545,QB,QB,CHI,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3039707.png,8,3,10,6,6,0,8,1,7,6,2,0,0,0,0,M.Trubisky,4,0,0,-0.167983590101358,2,23,0,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,18,2.9
"Trubisky, Mitchell",Mi.Trubisky,CHI,NYG,2,15.2,7200,15.2,5500,15.2,22,00-0033869,Active,2020_02_NYG_CHI,CHI,NYG,M.Trubisky,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,28,18,1.77399854173136,16,190,2,0,0,119,71,5,4,-21,2,0,2,0,77.9761904761905,QB,QB,CHI,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3039707.png,3,1,9,2,11,2,3,0,7,1,7,0,0,0,0,M.Trubisky,4,1,-1,0.0446897428482771,1,16,0,0,0,1,0,0,0,1,0,2,-1,0,0,0,3,0,14,8.5
"Trubisky, Mitchell",Mi.Trubisky,CHI,ATL,3,12.62,7500,12.62,5700,12.62,26,00-0033869,Active,2020_03_CHI_ATL,CHI,ATL,M.Trubisky,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,22,13,-4.93474796678842,11,128,1,0,0,71,57,3,2,-9,1,0,5,0,71.780303030303,QB,QB,CHI,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3039707.png,0,2,7,5,3,5,0,2,5,3,3,0,0,0,0,M.Trubisky,1,0,0,3.19414432466147,1,45,0,0,0,0,1,0,0,0,0,0,0,45,0,0,0,0,0,4.6
"Trubisky, Mitchell",Mi.Trubisky,CHI,DET,1,24.28,6900,24.28,5400,24.28,22,00-0033869,Active,2020_01_CHI_DET,CHI,DET,M.Trubisky,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,36,20,2.50965546684978,17,242,3,1,0,161,81,5,1,-28,0,2,6,0,104.166666666667,QB,QB,CHI,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3039707.png,6,1,8,4,11,6,3,1,6,2,6,2,0,0,0,M.Trubisky,3,1,0,0.504748613690026,2,26,0,0,0,1,0,0,2,0,0,0,20,0,0,6,0,0,0,0.8
"Trubisky, Mitchell",Mi.Trubisky,CHI,GNB,12,20.78,6400,21.78,5100,20.78,20,00-0033869,Active,2020_12_CHI_GB,CHI,GNB,M.Trubisky,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,46,26,-3.39066230792795,24,242,3,2,1,148,94,6,3,-13,2,0,4,0,74.7282608695652,QB,QB,CHI,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3039707.png,5,0,14,13,11,3,4,0,10,7,5,0,0,0,0,M.Trubisky,3,2,-1,-0.763764057453955,1,10,0,1,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,8.9
"Trubisky, Mitchell",Mi.Trubisky,CHI,JAC,16,24.6,7200,24.6,5700,24.6,28,00-0033869,Active,2020_16_CHI_JAX,CHI,JAC,M.Trubisky,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,35,24,13.8837461328519,22,265,2,1,0,127,138,6,1,-2,1,1,4,0,97.9166666666667,QB,QB,CHI,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3039707.png,4,0,9,12,6,4,3,0,8,10,2,1,0,0,0,M.Trubisky,2,0,0,1.33161667734385,1,10,1,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,6,5.8
"Trubisky, Mitchell",Mi.Trubisky,CHI,MIN,15,14.48,7000,14.48,5500,14.48,25,00-0033869,Active,2020_15_CHI_MIN,CHI,MIN,M.Trubisky,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,21,15,4.90205728314748,15,202,1,0,0,103,99,2,1,-4,1,1,1,0,97.718253968254,QB,QB,CHI,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3039707.png,4,1,4,4,7,1,4,1,3,2,4,1,0,0,0,M.Trubisky,8,0,0,1.51757150304215,5,34,0,0,0,1,0,0,1,1,1,4,1,0,0,1,2,3,27,3.6
"Watson, Deshaun",De.Watson,HOU,BAL,2,15.7,7900,15.7,6400,15.7,31,00-0033537,Active,2020_02_BAL_HOU,HOU,BAL,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,36,25,0.722655850164551,20,275,1,0,0,163,112,11,4,-22,1,2,3,0,89.4675925925926,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,4,4,10,7,8,3,4,2,9,5,3,2,0,0,0,D.Watson,5,0,0,-1.36915582697839,1,17,0,0,0,4,0,0,0,0,0,1,16,0,0,0,0,0,1,9.3
"Watson, Deshaun",De.Watson,HOU,CIN,16,26.76,8500,30.76,7600,26.76,34,00-0033537,Active,2020_16_CIN_HOU,HOU,CIN,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,33,24,3.47110596336447,19,324,3,1,1,186,116,6,1,-2,0,2,5,22,133.901515151515,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,5,0,5,11,7,5,5,0,4,8,5,2,0,0,0,D.Watson,5,0,0,3.10874389566015,3,38,0,1,0,2,0,0,1,0,0,1,8,0,0,14,0,0,2,3.8
"Watson, Deshaun",De.Watson,HOU,GNB,7,24.16,8000,27.16,6800,24.16,33,00-0033537,Active,2020_07_GB_HOU,HOU,GNB,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,39,29,7.80131826914132,23,309,2,0,0,176,133,4,3,-23,0,2,2,0,114.155982905983,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,4,1,16,9,8,1,4,1,13,4,6,1,0,0,0,D.Watson,7,1,-1,-0.248590183444321,4,38,0,0,0,4,1,0,2,0,0,0,21,-1,0,18,0,0,0,2.8
"Watson, Deshaun",De.Watson,HOU,IND,13,20.44,8200,24.44,7500,20.44,31,00-0033537,Active,2020_13_IND_HOU,HOU,IND,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,38,26,1.13884863429246,19,341,0,1,0,235,106,8,5,-33,1,3,5,0,85.5263157894737,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,5,1,9,5,15,3,5,1,6,3,9,2,0,0,0,D.Watson,7,1,0,-1.70700175195816,4,38,1,1,1,2,0,0,1,0,0,3,7,0,0,11,0,0,20,9.8
"Watson, Deshaun",De.Watson,HOU,JAC,5,26.86,7900,29.86,6900,26.86,30,00-0033537,Active,2020_05_JAX_HOU,HOU,JAC,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,35,25,11.2487093084009,20,359,3,0,0,223,136,5,1,-2,2,3,5,0,109.107142857143,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,3,2,9,4,12,5,3,2,7,2,8,3,0,0,0,D.Watson,2,0,0,2.65062310104258,2,25,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,14,7.3
"Watson, Deshaun",De.Watson,HOU,MIN,4,20.9,7800,23.9,6600,20.9,30,00-0033537,Active,2020_04_MIN_HOU,HOU,MIN,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,33,20,7.38793980051462,18,300,2,1,0,198,102,4,3,-10,0,4,4,0,110.669191919192,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,2,1,11,8,7,4,2,1,7,2,4,4,0,0,0,D.Watson,5,1,0,-5.56210846724571,1,9,0,1,0,1,0,0,1,0,0,2,5,0,0,1,0,0,3,4.1
"Watson, Deshaun",De.Watson,HOU,NWE,11,31.36,7700,34.36,6500,31.36,31,00-0033537,Active,2020_11_NE_HOU,HOU,NWE,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,37,28,20.1244893598025,21,344,2,0,0,177,167,2,0,0,0,2,4,0,121.903153153153,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,6,1,12,2,13,3,6,1,9,2,9,1,0,0,0,D.Watson,6,0,0,2.38338738770108,4,36,1,0,0,1,0,0,3,0,0,2,3,0,0,15,0,0,18,1
"Watson, Deshaun",De.Watson,HOU,TEN,17,26.8,8700,29.8,7700,26.8,34,00-0033537,Active,2020_17_TEN_HOU,HOU,TEN,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,39,28,9.84345316261094,22,365,3,0,0,272,93,6,4,-24,1,5,6,0,115.865384615385,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,5,0,5,13,12,4,4,0,5,9,7,3,0,0,0,D.Watson,3,0,0,-0.11268711660523,1,12,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,6.6
"Watson, Deshaun",De.Watson,HOU,CHI,14,16.56,8000,16.56,7600,16.56,33,00-0033537,Active,2020_14_HOU_CHI,HOU,CHI,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,30,21,-0.600695951085072,16,219,1,0,0,97,122,10,6,-52,0,0,2,0,101.944444444444,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,3,1,14,3,7,2,3,1,11,2,4,0,0,0,0,D.Watson,7,1,-1,2.05020823609084,5,38,0,0,0,1,0,1,0,1,0,3,3,0,2,0,7,0,27,5.9
"Watson, Deshaun",De.Watson,HOU,CLE,10,14.12,8300,14.12,6900,14.12,33,00-0033537,Active,2020_10_HOU_CLE,HOU,CLE,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,30,20,0.679283571073699,15,163,1,0,0,71,92,3,2,-10,0,1,4,0,91.3888888888889,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,8,3,9,3,3,4,7,1,7,2,2,1,0,0,0,D.Watson,8,2,-3,1.7601340940455,5,36,0,0,0,1,0,0,1,0,1,4,9,0,0,-2,0,9,21,2.7
"Watson, Deshaun",De.Watson,HOU,DET,12,33.12,8700,36.12,7400,33.12,37,00-0033537,Active,2020_12_HOU_DET,HOU,DET,D.Watson,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,25,17,17.8566948204242,16,318,4,0,0,203,115,3,2,-11,0,3,6,0,165.083333333333,QB,QB,HOU,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122840.png,2,0,3,10,4,6,1,0,3,6,4,3,0,0,0,D.Watson,8,4,-4,-2.04968848038698,2,24,0,0,0,1,0,0,2,0,1,0,1,0,0,16,0,11,0,2.8
